"nifedipine oral","Adalat XL","Broke out in painful rash on legs & face."
"nifedipine oral","Adalat XL","I have had good results with this medication
"
"nifedipine oral","Adalat XL","The very first time I took it I had a major allergic reaction including a blinding migraine and swelling of my face, hands, and feet."
"User Reviews & Ratings - nifedipine oral","Adalat XL","Take 60 mg once a day along with atenolol.  Blood pressure is under control.  No known side effects.  "
"nifedipine oral","Adalat XL","Iam satisfied so far"
"nifedipine oral","Adalat XL","IVE BEEN ON THIS FOR 4 YEARS AND I HAD GOOD RESULTS.. I ALSO TAKE OTHER HBP MEDS THAT ARE HELPFUL.. I JUST FREAKED OUT WHEN THE PILL WAS IN MY STOOL...LOL  120/80...
"
"nifedipine oral","Adalat XL","Was prescribed 10mg one every 8 hrs. Have cut back to 2 daily lunch and bedtime. Side effects sleep problems, tired, leg cramps, muscle aches. It has helped with Raynouds but don't know if worth it. Pending Doc appt to take less or something else."
"nifedipine oral","Adalat XL","This med gave me mood swings and felt tired and very depressed. Did lower BP somewhat in conjunction with other BP meds. Stopped it for 3 days and now not so tired and depressed. Caused mental changes. Going to see my Doctor soon about it."
"User Reviews & Ratings - nifedipine oral","Adalat XL","MY DOC PRESCRIBED IT FOR RENAUD'S SYNDROME AND RA IN MY HANDS.I TOOK IT FOR ABOUT 6 WEEKS.DURING THE FIRST WEEK I HAD AN EXTREME INCREASE IN HEART PALPITATIONS.ALSO HAD LIGHTHEADEDNESS AND SHORTNESS OF BREATH.I EVEN WENT TO CARDIO,STRESS TEST,XRAYS. THEY SAID IT COULD NOT BE THE MEDICATION CAUSING THE INCREASE IN PALPITATIONS AND MY BP WAS GOOD.I STOPPED TAKING IT AND BY THE END OF A WEEK THE PALPITATIONS SUBSIDED FOR THE MOST PART,BACK TO NORMAL FOR ME AND NO LIGHTHEADEDNESS,NOT ALWAYS OUT OF BREATH.SO, I GUESS IT DID HAVE TO DO WITH THE NIFEDIPINE! "
"nifedipine oral","Adalat XL","I have been taking this medication for approx 15 months.I had no adverse side effects for the first 9 months, then I started having extreme muscle cramps in my calves and feet occasionally, usually only after I go to bed. I have started to have mild anxiety attacks once in a while, seem to be only early in the morning when I wake up.I can't say for sure this drug is causing the anxiety attacks, but I'm pretty sure it is causing my cramps. Also, it seems to have lost some of it's effectiveness in the last month or so, now I'm taking 30mg a day PLUS 10mg Lisinopril to control my BP. It really worked great for the last 14 months, keeping me at 120/80 regularly. Don't know why I'm needing the extra 10mg of Lisinopril though... "
"nifedipine oral","Adalat XL","This medicine in conjunction with Avapro brought down my high blood pressure almost immediately.  "
"nifedipine oral","Adalat XL","my father blood pressure been stable for almost 20 yrs. 
now and no side effects.  but Im just wondering, is this meds will be out soon coz my father Dr. tell him that -so she change his meds and now he's having side effects on his new meds. I really like this meds coz even to my grandfather-been really effective for his high bp."
"User Reviews & Ratings - nifedipine oral","Adalat XL","Started med at 26.5 weeks pregnant to control early frequent contractions. Med seems to work relatively well in stopping contractions and the only side effect noticed is moderate headache. Not severe enough to discontinue taking. "
"nifedipine oral","Adalat XL","While getting the Nifedipine from CVS, it was a yellow color and I did not have any side effects.  When MEDCO provided this medication from the manufacturer - TEVA - it is a reddish-brown pill.  Since I began the TEVA pill I have had red, swollen- blothcy and sloughing spots on my face and body.  I have spent a lot of money attempting to identify the cause and stop these rashes.  This pill is the only change in my life.  Is it the dye???"
"nifedipine oral","Adalat XL","May less effective in later treatments"
"nifedipine oral","Adalat XL","edema in legs requiring compression hose"
"User Reviews & Ratings - nifedipine oral","Adalat XL","I have moderate high blood pressure(145/90) fairly well controlled by Atacand. I developed extreme swelling of legs and ankles - very painful - less than a week after initiating use.  Disturbed the lymph system in the legs - took 2 months to reduce swelling - creating muscle atrophy and requiring subsequent rehab.  The doctor has ruled out calcium channel blockers for me. I have added Carvedilol and maintain 120/70 usually. "
"nifedipine oral","Adalat XL","I've had high blood pressure for over 50 years.  I was put on nifedipine a couple of years ago.  I take 135 mg twice a day.  My ankles are swelling and my gums are getting bigger - like somebody who takes Dilantin.  My BP is still a little high.  I don't like the side effects (overgrown gums) of this drug so will discuss it with my doctor next week."
"nifedipine oral","Adalat XL","My blood pressure has come down a little, to about 160/90 on average.  I am dealing with the loss of my oldest daughter and I know stress has a lot to do with an increased blood pressure because my blood pressure was fine before she died."
"nifedipine oral","Adalat XL","This medication did not work for me as an African American. I had constant head ache, rediness of eyes and pain in the neck, it did not marginaly bring down my blood pressure. I am told is not good for Black people. "
"nifedipine oral","Adalat XL","I have used the medication for about 4 months, blood pressure has been going down to normal. However, my ankles were swollen suddenly and it was confirmed by a Doctor that Nifedipine caused it."
"User Reviews & Ratings - nifedipine oral","Adalat XL","I was prescribed this medication due to my medical condition.  I was 28 weeks pregnant and having contractions every 4 to 6 minutes.  With this med the contractions are not painful and it buys me time so my baby can be born at least at the 36 weeks.  I am now 30 weeks into the pregnancy and this med seems to be helping. "
"nifedipine oral","Adalat XL","I was given this in the ER cause I am trying to pass a kidney stone and I have raynod's. Which the pain I was in caused bp to hit 146/86. It caused bp to drop a bit too low and whole day I felt like heart was beating too fast. You can't smoke on this med and it made me feel all together horrible. especially when mixed with the dilaudid 2mg and vicodin 750 mg. also felt tingling in body, dizzy and overly tired and hard to concentrate and breath"
"nifedipine oral","Adalat XL","I began having moods swings and anxiety attacks, not to mention the throbbing headaches.My doctor changed my prescription now so i feel much better,also had a bad case of diarrhea. "
"nifedipine oral","Adalat XL","hi im 33 years old and i had high blood pressure for atleast 8 year and recently just got treatmentfor it about 2 years ago this is the first medication i was on and it helps me a great deal."
"nifedipine oral","Adalat XL","Was taking 60mg twice daily. Have had major swelling in legs, ankles and feet. Dosage was lowered to 60mg once daily since last week, but still major swelling. "
"User Reviews & Ratings - nifedipine oral","Adalat XL","I am taking nifedipine for Raynaud's syndrome and for it works. It helped my feet to return back to its natural temperature. Before taking this drug I had one cold foot and one hot foot. It also helped me with circulation to my arms and hands which I also experienced pain. I currently take two 25mg pills three times each day and I am glad the Nerusurgeon suggested this treatment for me.  I am now seeing a new doctor and I hope he can refill this prescription for me. Thanks medical team from Tulane Medical Center in New Orleans,LA."
"nifedipine oral","Adalat XL","does not last 24 hrs"
"nifedipine oral","Adalat XL","My blood pressure drops but never below 120 and i have severe headaches by evening."
"User Reviews & Ratings - nifedipine oral","Adalat XL","This medicine was given to me to stop contractions @ 35 weeks gestation. 10 mg once a day. I never had any problems w/ it. I was told they use this because it doesn't pass over the placenta & affect the baby. Also told that it is a soft muscle relaxer & that's why they use it to stop contractions during pregnancy.  I now have a healthy baby girl, so no affect on her health."
"nifedipine oral","Adalat XL","Doctor recommended this when BP started to increase.  Take with generic brand of toprol xl (50mg) now 25mg..No side effects I know of..perhaps some fatigue but Toprol xl can do that..."
"nifedipine oral","Adalat XL","I take 2 dosages of this drug: 60 mg in the mornings and 30 mg at nights. I'm wondering if a 90 mg sustained release of the drug would be equivalent to my regimen?"
"nifedipine oral","Adalat XL","It sdometimes make me sleppy. It seems like it is making my blood pressure somewhat lower."
"nifedipine oral","Adalat XL","I was on 1 60mg pill a day for 30 months
Worked well at keeping my BP down
However I was taken off due to severe
swelling/inflamed gums (a knowned side effect)"
"User Reviews & Ratings - nifedipine oral","Adalat XL","im taking nifedipine while im pregnant i want to know if there are any side effects on my baby
"
"nifedipine oral","Adalat XL","I've taken 2 other prescriptions prior to this one and so far this one does not give me any side affects so Im happy with that.  Im just a little concerned at this time because I just found out I am pregnant now and don't know about the side affects on the baby. "
"nifedipine oral","Adalat XL","I REALLY DON'T KNOW. I WAS ON THIS MEDICINE ALONG WITH INDOMETHCIN. FROM WHAT I READ ON HERE I SHOULD NOT HAVE BEEN TAKING THESE TWO MEDICATIONS TOGETHER. I GUESS IT WORKED BUT MY BABY STILL PASSED AWAY AT 35 WKS OF PREGNANCY AND I DON'T KNOW WHY? SHE HAD A BLOOD CLOT IN HER UMBILICAL CORD."
"nifedipine oral","Adalat XL","This drug scared me silly when i took it. I began having moods swings and anxiety attacks, not to mention the throbbing headaches and disorientation. But my doctor changed my subscription now so i feel much better, though I still wonder if there was any serious damage done to me by it's use."
"nifedipine oral","Adalat XL","Checked my BP while on drug and no reduction was noted in my BP still elevated, I was extreme short of breath and extreme weakness while on it couldn't tolerate the symtoms for more than 3 days too bad of feeling.,now i need to tell my dr"
"User Reviews & Ratings - nifedipine oral","Adalat XL","previously taking Atenolol with moderately good results,but experienced E,D. Switched to Nifedipine to correct E.D. and first day of this medication, experienced extreme drop in blood pressure, and increase in pulse rate by 30 bpm. Constant fluctuation of B.P. and P.R. throughout day. "
"nifedipine oral","Adalat XL","I am taking this along with indocin every 6 hrsto stop contractions.   I am 28 wks pg w/twins.  So far Ive had bad diareah and indoestion(even w.pepcid). Not sure why im on it if its for hibloodpressure.(i dont have)  Makes me more tired, and jittery at same time."
"nifedipine oral","Adalat XL","what happend when using this med on a 6 mo gestation. Woman weight was 98 pounds with a dosage of 10mg capsules."
"nifedipine oral","Adalat XL","Initial reduction in Blood Pressure but did not bring it under control even with atenolol as a companion drug.  Within 4 months the effect of Nefidipine was totally lost."
"User Reviews & Ratings - nifedipine oral","Adalat XL","it has worked well in combination with diovan."
"nifedipine oral","Adalat XL","I take 60mg. once a day for four years.i havent had any negative side effects.The medication so far has served me well."
"nifedipine oral","Adalat XL","i experienced, some swalling  on  feet"
"nifedipine oral","Adalat XL","Prescibed to me to reduce contractions at 33 wks gestation. Caused severe swelling of legs and feet, redness of legs and tingling of feet.(only 2 days of use) 

Asking MD to change medications and other options. Very dissatisfied with this drug."
"nifedipine oral","Adalat XL","This drug has worked when nothing else has, however, I take it along with 4 additional BP drugs, maximum dosage with all of them.  It also causes diarea but at least my BP is almost nornal and that is the first time I could say that in many years."
"User Reviews & Ratings - nifedipine oral","Adalat XL","Fluid retention visible within three days. Large purple and brown blotches within 1 week. extreme diarrhea within 6 days!"
"nifedipine oral","Adalat XL","This was the only medicine that brought my blood pressure down without side effects. I've been on it for years and am very happy with it."
"User Reviews & Ratings - nifedipine oral","Adalat XL","Blood pressure dropped to within normal range but I cannot stand the headaches. They get to be near migraine intensity."
"nifedipine oral","Adalat XL","blood pressure back to 120/62 from 148/85 "
"nifedipine oral","Adalat XL","I WAS TAKING THIS FOR RAYNAUD'S PHENOMENON, FIRST DAY I WAS SCARED BECAUSE OF HEART BEATING TO FAST NOTICE THAT MY LEG SEEM TO BE WARMING SOME BY DAY TWO ,BUT A TERRIBLE HEADACHE, STOPPED AFTER DAY THREE WAITING TO GO BACK TO DOCTOR TO DISCUSS THIS"
"User Reviews & Ratings - ramipril oral","Altace","Started taking this med as a needed boost to help my BP. Am also taking HCTZ & Atenolol but would have flare ups. She had me on a baby dose of only 1.25mg a day. She wasnt sure I would develop the ""dry cough"" since it was a low amount. Immediately felt 100% better. Felt like my chest opened up, stopped having BP flare ups. Thought I finally found the winning combo. UNTIL.....yep, the dreaded cough started. First minor irritation but then turned into throat tickles out of the blue and I would have horrible coughing fits to where I would gag! No amount of throat losenges helped. Coughed all the time. Even though Ramipril helped with the BP and I felt so much better, I couldnt handle the coughing anymore. My husband & son begged me to find something else. Finally contacted my Dr and told her I needed to change. (She switched me to 25 mg of Losartan Potassium which is in the same ""family"" as Ramipril. After 6 weeks or so on that one it leaves me feeling too dizzy and my BP is all over the place so back to square one again!)"
"ramipril oral","Altace","The Ramapril works great!! I am a CPhT at a Pharmacy, and have been on this medication since I was 16  and now I'm almost 20, the only real downer which wasn't as bad as it use to be (when I was on 5mg dosing) I am on 10mg now, but is a serious decline in ""getting it up"" "
"ramipril oral","Altace","I have been taking 10mg x 1/Day for some 10+ yrs without any side effects. My doc in his infinite wisdom says this is wrong and I need to take 5mg twice a day. This does not seem to suit me as well. Does anyone else have similar issues?"
"ramipril oral","Altace","This medication almost killed me. 

I was well controlled on Lotrel for more than 10 years. Out of the blue, my (ex)doctor changed me to Ramipril.  He didn't seem at all concerned when (in each of 3 monthly visits) my BP was tracking increasingly higher with each visit. 

The 4th month in ER my BP was in the 250/200 range and NOTHING was bringing it down. Morphine was the only thing that put out the fire. 

New doc, back on Lotrel and BP is back to 120/80.

"
"ramipril oral","Altace","Great med. When i first took it, I could literally feel all the blood vessels in my head and neck open up.  It was a WOW feeling.
I did have some of the minor side effects, dry cough, etc. at first, but they were all minor compared to the benefit of the drug, and are all gone now."
"User Reviews & Ratings - ramipril oral","Altace","This medication did lower my blood pressure but the dry cough/hacking was really bad. My doctor switched this medication today 10/21/13 with losartan potassium 25mg; I was taking ramipril 5mg."
"ramipril oral","Altace","The cough is miserable.  I started on one strength and the cough began.  When double the cough is constant.  Worse during night.  I must have water, cough drops and nose spray near by at all time.  How long does this mess last after the medication is stopped?  I also had this reaction from Lisprotril.  The coulgh seemed to last months"
"ramipril oral","Altace","high heart rate over 105, but it lowers my BP. Am irritable and light headed, fatigued w/tremors, constipated, sensitive to temperature; vision problems, w/cognitive issues w/memory"
"ramipril oral","Altace","Very dizzy. Hoarse throat. Stomach pain. 
Taken off by doctor. "
"User Reviews & Ratings - ramipril oral","Altace","Took ramipril 5mg for 2 months.  Side effects: Dry cough, headaches, shortness of breath. Now on Losartan. "
"ramipril oral","Altace","been on this drug for 8 years had high blood pressure and bad headaches. Totally solved the problems with no side effects.  "
"ramipril oral","Altace","Very bad dizziness and light headed. Some blurred vision!"
"ramipril oral","Altace","Started 10mg Ramipril 2 weeks ago because my new doctor said the 5g Lisinopril was not helping my high blood pressure enough. After 10 days, the dry cough started. I know also have shortness of breath, tightness in my chest, sweats and chills and a tingling-numb feeling in my lips and tongue. My doctor is changing my medication tomorrow. I never had any problems with Lisinopril, which he says in strange beacause it is in the same family as Ramopril. I cannot keep taking this drug because I feel like I cannot breathe."
"ramipril oral","Altace","Not really sure what my blood pressure should be."
"User Reviews & Ratings - ramipril oral","Altace","lack of lebito, sexual function."
"ramipril oral","Altace","Skin splotching on forearms.  Good results other wise."
"ramipril oral","Altace","minimal sideffects"
"User Reviews & Ratings - ramipril oral","Altace","I've only used ramipril for 8 days.  2.5 mg. 2xdaily.  The cricket sound is getting louder in my ear and I find myself clearing my throat frequently, without mucus.  I'm not experiencing any congestion. It has lowered my bp.  I'm female, age 74. I am concerned about these side effects.  "
"ramipril oral","Altace","The only negative is that I have a dry cough since taking Ramipril 5 mg.  Thought it was allergies, but after reading most users also have a dry cough, which actually gags me before it stops.  This cough wakes me several times at night. I have been taking this drug for 2 1/2 months and have had this cough constantly since.
It is very effective and easy to use.
"
"ramipril oral","Altace","I started taking it right after my heart attack 36 months ago and it has done a great job without any side effects.  I take 2.5 mg per day."
"ramipril oral","Altace","Have had no kind of reaction while taking this medicine it looks like its doing its job."
"User Reviews & Ratings - ramipril oral","Altace","This drug should be removed from the market.  It causes nothing but harm.  I had a very bad coughs for five months during the period of taking this DAMNED drug without realizing it.  It's damaged my lung and my respiratory system, inflamation in the throat.  I was shivering in the early morning between 4 and 5 o'clock while I was sleeping, and coughed ""my lung's out!"".  I gasped for air whenever I was on the airplane, train, or the environment that's stuffy, and coughed till about to throw up.  I felt like I was choking to death.

I am regret that I've taken this drug.  I wonder who's manufactured this product, it causes more harm than good.   It should be removed from the market before it causes serious damage to a human body.  For God's sake, I have a high blood pressure, not a LUNG CANCER!!! Has the NDC been aware of the damage of this drug cause to the lung and the respiratory system.  Could somebody please do something about it before major law suits and before human life is wasted away.  Thanks."
"ramipril oral","Altace","Overall I have received good results from taking this medication to lower blood pressure but also take an additional drug, hydrochlorothiazide, in combination to reach the desired level of blood pressure."
"ramipril oral","Altace","I have developed a cough and now a rash on my arms.  Mr doctor says it is not the ramipril. Is there anything better?"
"ramipril oral","Altace","I have had a persistent cough and mucus/weezing. Sleep is not good. I have had slight dizziness especially bending over or getting up too quick. Erections/sex life has suffered also. I am changing doctors and stopping this medicine. Starting dieting & exercise also. "
"ramipril oral","Altace","I am a 62 year-old male who underwent quadruple bypass surgery in 2008. I began this medicine as part of my BP regimen, as a way of reducing my dosage of Bystolic (a Beta blocker), with which I was having a very bad outcome (I also take Amlodipine and Dyazide.  I started at 2.5 mg, but after three months went to 5 mg.  The side effects have gotten progressively worse:  tiredness (as with all BP meds), dizziness, occasional nausea and abominable pain, deep fissures on my tongue--even toothpaste and mouthwash burn, worsening constipation and bloating, and most troublesome, unpredictable anxiety (nervous)attacks.  The only effective way of diffusing these attacks has been Xanax.  As far as I am concerned, this is a terrible drug.  On my own, I have reduced my dosage by half (back to one 2.5 mg. capsule a day), and will be seeing my doctor in the next few days to see what my alternatives might be.  Another major frustration:  there are a number of contraindications and drug interaction warnings, some fairly serious, concerning which neither my cardiologist, PCP, or pharmacists have counseled me.  From the statistics, it appears I am in a minority, but for those of us who are highly sensitive to medications, Ramipril is sheer misery."
"User Reviews & Ratings - ramipril oral","Altace","good good"
"ramipril oral","Altace","taking 2 x 2.5mg daily for six months almost constant dry cough, difficulty sleeping and breathing properly, lack of libido, lethargy. Stopped taking and immediate improvement, back to Dr again for me, he sent me for a chest xray when I gave him symptoms on last visit (all clear)
why he aware of these side effects????"
"ramipril oral","Altace","causes hypotension after 1 hour sustained for 12 hours' with dizzines and light headedness during that time' a reactive elevation follows and lasts for 12 hours"
"ramipril oral","Altace","single dose 5mg at bed time."
"User Reviews & Ratings - ramipril oral","Altace","dizzeyness-weakness"
"ramipril oral","Altace","have taken this drug for about three months now,,,very effective on lowering bp,,,but have now the dry cough,,,drives me nuts,,,seems like a tickle in throat or upper chest,,,so bad a times, almost gag before coughing fit is over,,,Doc said it may happen,,so guess it's time to go see him and make a change in med,,"
"ramipril oral","Altace","I just when to the pharmacy and the ramipril shape that they give to me it is very different that the ones that I have being taked ,this ramipril is white and blue table  with a rp # 10, on do this is the righ ramipril or I may have to take back to the drug store  "
"ramipril oral","Altace","I've been nausea, leg cramps and weight lost??"
"User Reviews & Ratings - ramipril oral","Altace","My husbands BP was 160/100 and he has been on this for 7 days now, no side effects.  His BP has dropped some but because these chemical drugs have all the side effects I just purchased some AMEAL PEPTIDE and NATTOKINASE which are basically natural ace inbibitors without the side effects plus the nattokinase has other benefits.  Not that he is having side effects now but I worry about his kidneys.  For those who are having problems with this drug or other BP drugs look up ameal peptide and nattokinase .. good health to all of you."
"ramipril oral","Altace","Within 2 months, I had a dry cough that forced me off this drug. Voice was raspy too. Watch for this powerful side effect. Was tough to live with the cough. "
"ramipril oral","Altace","asked my DR about dry cough she said I may have sleep apnea HA it is getting worse and happens during the day so I am not alseep then Thanks to evryone that has commented on Ramipril I will be changing med and DR!!  I have had the heart irr and the numbness in legs and arms bad drug!"
"User Reviews & Ratings - ramipril oral","Altace","after taking the drug for 5 days had severe itching and redness on neck and throat. "
"ramipril oral","Altace"," this med  has caused my throat to swell almost shut    lips swolen  also mucus  in throat   and can not  get it up     went to er    was given    antihistamine and released and told to never take this drug again  ive been taking it for almost 10 years"
"ramipril oral","Altace","I have been taking this medication for at least six years without any problems at bp is good"
"ramipril oral","Altace","I have been very happy with this med and have been on it for several years. I feel much better on it that with Beta blocker I was on previosly."
"User Reviews & Ratings - ramipril oral","Altace","just went on thi s drug 10 days ago.need more time to eval."
"ramipril oral","Altace","64 male, I have been on Ramipril for about 4 months, 5mg daily, it has reduced BP from 170/90, to 125/80, have mild dry cough, only experienced mild dizziness, only problem I'm experiencing is bouts of anxiety, (feel like crying sometimes for no reason) also shoulder joint pains are more pronounced now."
"User Reviews & Ratings - ramipril oral","Altace","Resting blood pressure readings are more consistant and I can feel this throughout the day.  This medication has a welcomed overlap period going beyond 24 hours efficacy. I've experienced no decernable side effects, including dizziness upon standing suddenly."
"ramipril oral","Altace","Caused severe skin rash after several days of use."
"ramipril oral","Altace","I don't think this is the best drug.  I have been on it more than a year, have had weight gain and am dizzy.  I call it my depression pill.. but my BP is normal.  Very confusing and utter crap."
"User Reviews & Ratings - ramipril oral","Altace","I was diagnosed with kidney damage (12/10) due to use of other drug for Scleroderma. Since kidneys have healed I was put on 2.5mg of Ramilpril.  My BP remained stabel with no side effects. Now after 7 months I have the annoying dry mouth & cough.  Was advised to stop taking it for a week or so to see if cough stops."
"ramipril oral","Altace","I'm 39 years old. My BP was 169/109 before I took this drug. It's stable now at 121/74. No side affects. However its only been two weeks."
"ramipril oral","Altace","i have been having chest pain"
"ramipril oral","Altace","Ive been on Ramipril 5 MG for about 2 months. I get light headed playing golf and bending over. I realized after reading the reviews that the slight depression and inability to concentrate were possible side effects. No rash ... lots of erections but my voice has changed to a raspy sound most of the time.  My BP has dropped from 160/95 to 130/80 most of the time. I used to have constant headache from elevated BP but this has stopped that. I get back pain that is uncharacteristic for me.. but 2 tylenol takes care of that..."
"ramipril oral","Altace","This drug gave me Raynaud's after 2 weeks. I reported it to the FDA. confirmed by my PCP. "
"User Reviews & Ratings - ramipril oral","Altace","I have been taking ramipril (Altace) for over 5 years now, and it has been quite effective in controlling my bp.  However, I only have one kidney and used to get many infections when I was younger.  Now my kidney function lab tests show that the GFR will range anywhere from 60 down to 42 and the creatinine levels will also vary accordingly. So the last time I went to see my doctor, he raised my ramipril meds from 10 mgs. once a day, to 10 mgs. twice a day. I am wondering if taking 20 mgs. per day would result in my feeling weak in my legs and generally feeling unwell and not able to function as well in my daily life?"
"ramipril oral","Altace","Overall dry mouth and throat"
"ramipril oral","Altace","No side effects that I am aware of"
"ramipril oral","Altace","The Worst rash/hives imaginable.  made skin leathery and painful.  Stop taking it after 3 months when Dr. determined it was the cause."
"ramipril oral","Altace","Combination drugs to reduce and keep high blood pressure within the normal range is required. It may take a few different medicaitons combination to reach that goal or you may need to try different ones to see which ones work for you.  It's better than the alternative. DEATH from a heart attach or stroke. "
"User Reviews & Ratings - ramipril oral","Altace","Very bad, persistent cough.  Had to come OFF this drug"
"ramipril oral","Altace","On ramipril I have experienced constant headaches, difficulty swallowing, including choking episodes, difficulty sleeping, panic attacks, anxiety, paranoia, and weight gain ( 35 pounds ). It makes me very anxious, angry, hostile, so I stopped taking it. I'm trying daily grape juice and chocolate, plus exercise, now."
"ramipril oral","Altace","The only problem has been a dry cough. I've also had to double the dose to 20mg/day to improve its effectiveness. "
"User Reviews & Ratings - ramipril oral","Altace","I used Ramipril 1.25 mg - one tab per day. Taken for 8 years from Feb 2002 till date (Mar 2010) ands continuing. It has given me a variety of side effects. These are rashes on skin in the belly, thighs, calf, arms, testicles, and face. Fatigue was another, frequent bowel movements, reduced urine output and dry cough. The side effects started from the second year of usage. But we could not connect the problems with the drug. I went on using medicines to treat the side effects and changing life style and medicines. It was just discovered and I am tapering off the usage of this drug."
"ramipril oral","Altace","brand name altace controls ramipril  does not larryjester@SBCGLOBAL.NET  PHONE 765 730 3767 begin_of_the_skype_highlighting & #160;765 730 3767end_of_th e_skype_highlighting ADDRESS 815 KETTNER MUNCIE INDIANA 47304  "
"ramipril oral","Altace","Since taking Ramipril 2.5mg I have had a dry, scratchy throat and a hacking dry cough. My blood pressure is up even higher than usual. I wasn't aware of this side effect until a co-worker told me about it. I also started to have dizziness. I have stopped taking it and will be seeing my Dr. soon to correct this situation."
"ramipril oral","Altace","I have mitral valve regurgitation which my dr said ws getting a bit worse. So she prescribed Altace, I ordered Ramipril as it's cheaper.  I started taking it last Nov. After a week, I had what I thought was food poisoning during Thanksgiving. I had sever stomach pain and throwing up. It went away. A week later it came back 10x wose and I had to go to the ER. All kinds of test were done, including ct scans etc. and nothing could be found. I stopped taking the drug. I went back for more testing and was told stomach acid was to blame. I don't know if there is a connection with the start of taking ramipril and all the issues and it all started a day later. I am now on something for my stomach and just started taking ramipril again, but I have my fears about it. A week ago, I was eating like crazy and now, i don't really have an appetite. Had a bit of stomach pain yesterday. Does anyone know about the risk of pregnancy? I'm a young woman taking this and all I've read is for studies on 55 and older patients. The issue of having a baby with defects down the road scares me, even though I have no intention of having a baby now. My dr said not to worry, but I dunno..."
"User Reviews & Ratings - ramipril oral","Altace","very irritating dry cough that got worse the longer i was on the medication - had to stop taking"
"ramipril oral","Altace","hard to control correct dosage
the lasting effect differs daily
stress decreases effectiveness tremendously"
"User Reviews & Ratings - ramipril oral","Altace","Dry cough and seems to give me heartburn."
"ramipril oral","Altace","Can give you a dry scratchy cough. "
"ramipril oral","Altace","thanks to Kathy!  I too have been on ramipril and lisinopril and have experienced a horrible cough day and night (little sleep).  Also joint pain--knees, wrists, shoulders--and fatigue (probably from little good sleep).  Also have had reduced erections and difficulty getting to orgasm.  Disappointing to simply ""give up"" because I'm not getting there.  Thought it was age.  Stopped ramipril and lisinopril and voila: no more joint pain, cough is less (not gone yet), and sex life returns.  "
"User Reviews & Ratings - ramipril oral","Altace","This drug hasn't lowered my BP below 160/100. In addition, I've had the dry, annoying, neverending cough and have been experiencing headaches. The one I had today was migraine strength. My doc wanted to add a diuretic, but it made me sun sensitive. I don't see how it makes sense to take another med because the first one doesn't work good enough. I got edema with the diuretic after 2 days. I read up on edema and won't touch another diuretic. The whole thing feels like a downward spiral. I'm going to fix this with exercise and diet. "
"ramipril oral","Altace","I have experienced extreme dizziness while taking this medication."
"ramipril oral","Altace","My doctor said my hormone levels were normal,the cause for my erections not sustaining an erections are caused by the Ramipril in my system .the dose was lowered as I lost weight,Now Im down to 2.5 mg twice daily and I still cannot get an erection."
"ramipril oral","Altace","I started taking Altace in the 90's then a few months ago when the generic came out I started taking it.  There were times when I thought the capsules didn't have anything in them because my blood pressure would jump to very high, like 175/96.  Even on Ramipril my BP is doing the same, fluctuating.  My biggest problem is getting my stress lowered.  I also take Amlodipine, Atenolol, and Synthroid.  I've actually had very few side effects with Ramipril.  Amlodipine is extra BP med if my BP gets too high.  I do have problems with my memory at times and I'm tired most of the time.  I'm now taking B12 shots once a month.  I think we all need to get our vitamin levels checked at least once a year.  My vitamin D levels were very low and I had to take shots for that.  I've not had coughing problems but keep a sore throat.  I do get vertigo every once in a while.  I keep meclizine with me all the time.  Weight and lack of exercise play a key role in stress and tiredness.  I'm working on this.  I do not have any insurance right now and the cost of Ramipril is very high.  If anyone knows where I can get it cheaper, please let me know."
"User Reviews & Ratings - ramipril oral","Altace","Ihave been prescribed Ramipril for nearly twelve months to treat high blood pressure. I have gradually developed a marked decrease in my sex drive, erectile dysfunction, and difficulty in achieving an orgasm.  I have lost sensitivity in my genitals and can orgasm only with intense manual stimulation = more often without an erection."
"ramipril oral","Altace","Have used this med since the onset of high blood pressure.  My Dr said that this will help prevent heart disease, kidney issues as I am a diabetic (well conrolled)"
"ramipril oral","Altace","This drug is extremelly efficient in reduce BP, however, in my case did not last even for 6 h (higher and lower concenrations, 1.5 to 20mg). This mean after i used a clear and strong drop in BP was observed. but this drop was not maintaned for more that 6 h even a higher concentrations. This result in extremelly low BP after taking the capsule and then start going up. Up and down is not good for experience. Then i star mixing low doses of ralipril with nifedipine and is working great, even that i am not taking ramirpil anymore and was replaced totally with nifedipine. Now my BP is 100 to 110 over 70 to 80. Good drug but not lasting enough. The main side effect was extremelly fast reduction in BP (too low) and then a fat recovery. A nice point of this drugs is the multiple concentrations that you can try and ajust your own concentration. Even some times you can take a small amount before a huge barbecue (a lot of salt) to control the sibsequent unbalances. I hope that help and feel better
 "
"ramipril oral","Altace","it's ok"
"User Reviews & Ratings - ramipril oral","Altace","have been on lisonipril and ramipril(last),i have coughed day and night for the last 3 months.with the ramipril i also have had bad headaches and stomach pain(like pancreas attacks). i don't know if this med is causing the pain in both arms but never had the pain before.bp has only dropped 10pts. on both meds,so i have quit taking.i think i am going to try the healthy eating,walking and destressing"
"ramipril oral","Altace","I have used ramipril 5mg for a month and experienced vertigo when bending over or turning over in bed. Reported this to my doctor and he suggested I stop using and see if the vertigo stopped."
